sample_id,table_number,dist_key,scenario,dist_phase,gt_mean,gt_mu,gt_sigma,total_files,description,shuffle,segments,early_stop_unlock_table_id,dist_name,request_number,seed,max_events
465,465,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
466,466,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
467,467,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
468,468,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
469,469,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
470,470,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
471,471,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
472,472,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
473,473,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
474,474,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
475,475,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
476,476,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
477,477,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
478,478,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
479,479,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
480,480,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
481,481,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
482,482,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
483,483,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
484,484,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
485,485,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
486,486,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
487,487,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
488,488,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
489,489,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
490,490,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
491,491,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
492,492,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
493,493,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
494,494,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
495,495,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
496,496,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
497,497,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
498,498,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
499,499,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
500,500,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
501,501,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
502,502,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
503,503,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
504,504,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
505,505,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
506,506,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
507,507,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
508,508,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
509,509,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
510,510,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
511,511,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
512,512,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
513,513,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
514,514,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
515,515,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
516,516,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
517,517,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
518,518,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
519,519,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
520,520,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
521,521,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
522,522,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
523,523,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
524,524,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
525,525,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
526,526,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
527,527,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
528,528,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
529,529,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
530,530,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
531,531,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
532,532,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
533,533,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
534,534,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
535,535,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
536,536,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
537,537,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
538,538,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
539,539,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
540,540,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
541,541,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
542,542,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
543,543,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
544,544,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
545,545,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
546,546,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
547,547,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
548,548,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
549,549,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
550,550,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
551,551,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
552,552,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
553,553,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
554,554,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
555,555,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
556,556,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
557,557,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
558,558,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
559,559,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
560,560,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
561,561,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
562,562,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
563,563,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
564,564,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
565,565,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
566,566,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
567,567,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
568,568,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
569,569,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
570,570,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
571,571,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
572,572,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
573,573,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
574,574,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
575,575,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
576,576,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
577,577,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
578,578,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
579,579,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
580,580,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
581,581,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
582,582,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
583,583,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
584,584,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
585,585,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
586,586,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
587,587,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
588,588,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
589,589,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
590,590,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
591,591,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
592,592,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
593,593,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
594,594,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
595,595,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
596,596,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
597,597,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
598,598,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
599,599,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
600,600,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
601,601,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
602,602,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
603,603,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
604,604,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
605,605,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
606,606,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
607,607,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
608,608,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
609,609,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
610,610,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
611,611,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
612,612,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
613,613,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
614,614,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
615,615,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
616,616,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
617,617,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
618,618,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
619,619,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
620,620,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
